,date_new,PM2.5_avg_conc,PRCP,TAVG
3717,23-02-2018,27.08333333,,60
3718,24-02-2018,28.83333333,,65
3719,25-02-2018,55.5,,64
3720,26-02-2018,119.375,,56
3721,27-02-2018,176,,56
3722,28-02-2018,93.41666667,,60
3723,01-03-2018,15.20833333,,65
3724,02-03-2018,74.58333333,,66
3725,03-03-2018,172.9166667,0.1,42
3726,04-03-2018,65.58333333,0.41,38
3727,05-03-2018,48.08333333,,40
3728,06-03-2018,43.54166667,,44
3729,07-03-2018,44.33333333,,45
3730,08-03-2018,42.79166667,,55
3731,09-03-2018,95.125,,58
3732,10-03-2018,115.5,,64
3733,11-03-2018,64.875,,68
3734,12-03-2018,134.9166667,,62
3735,13-03-2018,224.625,0.24,51
3736,14-03-2018,204.6666667,,58
3737,15-03-2018,31.08333333,,60
3738,16-03-2018,29.5,,65
3739,17-03-2018,60.70833333,,64
3740,18-03-2018,97.625,,66
3741,19-03-2018,73.70833333,,70
3742,20-03-2018,23.79166667,,72
3743,21-03-2018,53.73913043,1.07,57
3744,22-03-2018,80.04166667,0.05,54
3745,23-03-2018,111.2083333,0.05,57
3746,24-03-2018,113.625,0,63
3747,25-03-2018,51.125,,66
3748,26-03-2018,112.7083333,,67
3749,27-03-2018,178.6956522,,68
3750,28-03-2018,133.1666667,,70
3751,29-03-2018,37.83333333,,74
3752,30-03-2018,43.5,0,66
3753,31-03-2018,105.2916667,0.04,63
3754,01-04-2018,167.5416667,,64
3755,02-04-2018,200.7916667,,63
3756,03-04-2018,15.58333333,,70
3757,04-04-2018,22.75,,67
3758,05-04-2018,49.08333333,,71
3759,06-04-2018,19,,69
3760,07-04-2018,15.83333333,,68
3761,08-04-2018,38.375,,69
3762,09-04-2018,79.54166667,,73
3763,10-04-2018,52.33333333,,67
3764,11-04-2018,53.25,0,65
3765,12-04-2018,54.58333333,,75
3766,13-04-2018,45.41666667,,80
3767,14-04-2018,51.16666667,,76
3768,15-04-2018,42.47826087,0,76
3769,16-04-2018,93.25,0.02,70
3770,17-04-2018,94.70833333,,74
3771,18-04-2018,93.625,0.07,71
3772,19-04-2018,106.3333333,0.1,63
3773,20-04-2018,118.2083333,0.14,62
3774,21-04-2018,65.75,0.13,65
3775,22-04-2018,11.66666667,0,73
3776,23-04-2018,16.56521739,,79
3777,24-04-2018,22.08695652,,78
3778,25-04-2018,34.08333333,,76
3779,26-04-2018,95.20833333,,80
3780,27-04-2018,47.875,,73
3781,28-04-2018,90.33333333,,76
3782,29-04-2018,138.4166667,,79
3783,30-04-2018,30.25,,81
3784,01-05-2018,55.625,,82
3785,02-05-2018,21.45833333,,84
3786,03-05-2018,22.66666667,0.04,75
3787,04-05-2018,69.875,0.01,83
3788,05-05-2018,91.08333333,0,89
3789,06-05-2018,57.20833333,0.02,84
3790,07-05-2018,81.33333333,,76
3791,08-05-2018,39.29166667,,81
3792,09-05-2018,54.625,0.3,67
3793,10-05-2018,93.95833333,,71
3794,11-05-2018,72.16666667,,72
3795,12-05-2018,134.9166667,0.11,76
3796,13-05-2018,33.2,0.45,67
3797,14-05-2018,NA,,76
3798,15-05-2018,NA,,76
3799,16-05-2018,73.83333333,,79
3800,17-05-2018,44.08333333,0.23,74
3801,18-05-2018,22.91666667,0.03,80
3802,19-05-2018,37.21052632,0,80
3803,20-05-2018,46.66666667,,84
3804,21-05-2018,57.4,,86
3805,22-05-2018,51.13043478,,80
3806,23-05-2018,84.04166667,,86
3807,24-05-2018,75.41666667,,88
3808,25-05-2018,73.75,0.02,81
3809,26-05-2018,120.2083333,,81
3810,27-05-2018,80.58333333,,87
3811,28-05-2018,75.91666667,,86
3812,29-05-2018,26.91666667,0.21,87
3813,30-05-2018,38.125,0.34,80
3814,31-05-2018,42.25,,80
3815,01-06-2018,54.08333333,0,81
3816,02-06-2018,63.70833333,0.02,80
3817,03-06-2018,64.83333333,0,87
3818,04-06-2018,43.91666667,0.12,81
3819,05-06-2018,45.45833333,,85
3820,06-06-2018,62.41666667,0.43,76
3821,07-06-2018,36.58333333,,81
3822,08-06-2018,19.625,,77
3823,09-06-2018,19.5,0,78
3824,10-06-2018,41.08333333,1.43,71
3825,11-06-2018,56.5,0.04,76
3826,12-06-2018,80.33333333,,80
3827,13-06-2018,50.33333333,,83
3828,14-06-2018,31.625,0.52,86
3829,15-06-2018,82.95833333,1.56,78
3830,16-06-2018,68.25,2.85,76
3831,17-06-2018,50.875,1.07,81
3832,18-06-2018,72.91666667,0.24,82
3833,19-06-2018,55.45833333,,87
3834,20-06-2018,40.95833333,,88
3835,21-06-2018,30.30434783,,83
3836,22-06-2018,55.41666667,0.22,85
3837,23-06-2018,47.54166667,3.33,79
3838,24-06-2018,41.95833333,2.02,83
3839,25-06-2018,63.70833333,0,85
3840,26-06-2018,104.7916667,,83
3841,27-06-2018,24.60869565,,85
3842,28-06-2018,5.541666667,,87
3843,29-06-2018,16.91666667,,89
3844,30-06-2018,30.70833333,,89
3845,01-07-2018,35.85714286,,90
3846,02-07-2018,35,,89
3847,03-07-2018,43.5,,90
3848,04-07-2018,47.75,,90
3849,05-07-2018,62.375,0.17,86
3850,06-07-2018,35.5,0.41,79
3851,07-07-2018,42.83333333,0,83
3852,08-07-2018,46.875,0.74,78
3853,09-07-2018,69.08333333,0.69,83
3854,10-07-2018,28.91666667,0,85
3855,11-07-2018,24.95833333,0.43,79
3856,12-07-2018,33.95833333,2.4,79
3857,13-07-2018,38.70833333,,81
3858,14-07-2018,40.41666667,,80
3859,15-07-2018,50.04166667,0,83
3860,16-07-2018,23.625,,82
3861,17-07-2018,15.91666667,,82
3862,18-07-2018,72.83333333,,76
3863,19-07-2018,53.375,0,77
3864,20-07-2018,65.20833333,,82
3865,21-07-2018,54.58333333,,82
3866,22-07-2018,44.79166667,,77
3867,23-07-2018,47.08333333,,78
3868,24-07-2018,15.25,,79
3869,25-07-2018,8.5,,81
3870,26-07-2018,12.25,,82
3871,27-07-2018,41.08333333,,80
3872,28-07-2018,49.875,,78
3873,29-07-2018,74.33333333,,80
3874,30-07-2018,65.79166667,0.15,71
3875,31-07-2018,60.5,0.15,78
3876,01-08-2018,60.54166667,0.56,76
3877,02-08-2018,82.13636364,0.64,75
3878,03-08-2018,52.875,0,81
3879,04-08-2018,61.125,,78
3880,05-08-2018,30.95833333,,80
3881,06-08-2018,31.625,,73
3882,07-08-2018,50.33333333,,73
3883,08-08-2018,20.79166667,,70
3884,09-08-2018,25.5,,71
3885,10-08-2018,32.54166667,,73
3886,11-08-2018,42.25,0.07,70
3887,12-08-2018,48.41666667,,72
3888,13-08-2018,39.91666667,,74
3889,14-08-2018,28.75,,76
3890,15-08-2018,14.58333333,,71
3891,16-08-2018,12.83333333,,66
3892,17-08-2018,34.95833333,,70
3893,18-08-2018,16.83333333,,63
3894,19-08-2018,19,,65
3895,20-08-2018,24.73913043,,65
3896,21-08-2018,12.60869565,,68
3897,22-08-2018,21.375,,64
3898,23-08-2018,18,,64
3899,24-08-2018,12.70833333,,51
3900,25-08-2018,26.625,0.01,65
3901,26-08-2018,51.625,,63
3902,27-08-2018,55.04166667,0.24,62
3903,28-08-2018,50.33333333,0.04,60
3904,29-08-2018,8.458333333,0,56
3905,30-08-2018,16.04347826,,61
3906,31-08-2018,14.08333333,0,68
3907,01-09-2018,46.625,,64
3908,02-09-2018,39.29166667,,62
3909,03-09-2018,38.70833333,,63
3910,04-09-2018,6.043478261,,65
3911,05-09-2018,10.75,0,58
3912,06-09-2018,7.791666667,,58
3913,07-09-2018,4,,60
3914,08-09-2018,5.818181818,,51
3915,09-09-2018,24.54166667,,49
3916,10-09-2018,41.70833333,,50
3917,11-09-2018,38.29166667,,51
3918,12-09-2018,42.33333333,,53
3919,13-09-2018,72.66666667,,57
3920,14-09-2018,92.95833333,0.16,56
3921,15-09-2018,16.91304348,0.17,54
3922,16-09-2018,6,0,48
3923,17-09-2018,11.83333333,,49
3924,18-09-2018,19.5,,49
3925,19-09-2018,28.5,,50
3926,20-09-2018,40.625,,49
3927,21-09-2018,16.95833333,,53
3928,22-09-2018,4.636363636,,50
3929,23-09-2018,5.958333333,,53
3930,24-09-2018,7.083333333,,53
3931,25-09-2018,19.79166667,0,47
3932,26-09-2018,31.60869565,,59
3933,27-09-2018,60.375,,54
3934,28-09-2018,65.16666667,,50
3935,29-09-2018,6.416666667,,47
3936,30-09-2018,4.695652174,,46
3937,01-10-2018,6.916666667,,48
3938,02-10-2018,9.772727273,,47
3939,03-10-2018,14.75,,52
3940,04-10-2018,45.95833333,,44
3941,05-10-2018,76.625,,42
3942,06-10-2018,8.416666667,,40
3943,07-10-2018,10.58333333,,42
3944,08-10-2018,14.625,,44
3945,09-10-2018,4.173913043,,49
3946,10-10-2018,6.833333333,,47
3947,11-10-2018,8.833333333,,46
3948,12-10-2018,41.91666667,,43
3949,13-10-2018,84.54166667,,44
3950,14-10-2018,145.3333333,,45
3951,15-10-2018,150.7916667,,42
3952,16-10-2018,62.47826087,,39
3953,17-10-2018,38.375,,35
3954,18-10-2018,35.58333333,,38
3955,19-10-2018,45.20833333,,39
3956,20-10-2018,70.625,,41
3957,21-10-2018,104.875,,38
3958,22-10-2018,102.9230769,,32
3959,23-10-2018,12.75,,33
3960,24-10-2018,50.16666667,,33
3961,25-10-2018,98.33333333,0.01,40
3962,26-10-2018,5.958333333,,41
3963,27-10-2018,11.25,,38
3964,28-10-2018,4.043478261,,29
3965,29-10-2018,4.782608696,,30
3966,30-10-2018,11.75,,22
3967,31-10-2018,28.25,,18
3968,01-11-2018,56.54166667,,17
3969,02-11-2018,126.125,,19
3970,03-11-2018,151.0416667,,25
3971,04-11-2018,78.79166667,,23
3972,05-11-2018,20.20833333,,28
3973,06-11-2018,15.08333333,,26
3974,07-11-2018,26.20833333,,22
3975,08-11-2018,73.375,,26
3976,09-11-2018,41.20833333,,34
3977,10-11-2018,13.75,,35
3978,11-11-2018,44.41666667,,32
3979,12-11-2018,103.875,,31
3980,13-11-2018,184.1666667,,34
3981,14-11-2018,222.4583333,,38
3982,15-11-2018,60.33333333,,37
3983,16-11-2018,10.54166667,,22
3984,17-11-2018,42.20833333,,22
3985,18-11-2018,37.66666667,,30
3986,19-11-2018,52.54166667,,20
3987,20-11-2018,43.91666667,,15
3988,21-11-2018,26.5,,19
3989,22-11-2018,30.41666667,,19
3990,23-11-2018,68.16666667,,16
3991,24-11-2018,89.75,,17
3992,25-11-2018,94.25,,
3993,26-11-2018,244,,
3994,27-11-2018,58.16666667,,
3995,28-11-2018,59.08333333,,
3996,29-11-2018,56.875,,
3997,30-11-2018,101.0869565,,
3998,01-12-2018,134.0416667,,
3999,02-12-2018,182.9583333,,
4000,03-12-2018,65.33333333,,
4001,04-12-2018,14.16666667,,
4002,05-12-2018,44.54166667,,
4003,06-12-2018,9.625,,
4004,07-12-2018,6.708333333,,
4005,08-12-2018,9.25,,
4006,09-12-2018,42.70833333,,
4007,10-12-2018,57.04166667,,
4008,11-12-2018,26.75,,
4009,12-12-2018,29.33333333,,
4010,13-12-2018,13.5,,
4011,14-12-2018,42.875,,
4012,15-12-2018,96.375,,
4013,16-12-2018,70.79166667,,
4014,17-12-2018,23.17391304,,
4015,18-12-2018,33,,
4016,19-12-2018,28.70833333,,
4017,20-12-2018,57.125,,
4018,21-12-2018,71.375,,
4019,22-12-2018,45.16666667,,
4020,23-12-2018,11.125,,
4021,24-12-2018,54.33333333,,
4022,25-12-2018,36.625,,
4023,26-12-2018,9,,
4024,27-12-2018,8.25,,
4025,28-12-2018,8.181818182,,
4026,29-12-2018,9.375,,
4027,30-12-2018,13.5,,
4028,31-12-2018,40.45833333,,
